"Stock Symbol","Date","Open Price","Close Price","Current Price","Price Change Rate","Price Change","High Price","Low Price","Volume"
"011390",,"48900","N/A","51000","2.41","1200","51200","48900","2681"
"015750",,"6730","N/A","6660","-0.15","10","6790","6660","234663"
"010060",,"67700","N/A","67000","-1.76","1200","68600","66700","77784"
"036690",,"2885","N/A","2885","0.0","0","2885","2885","0"
"038870",,"4190","N/A","4100","-2.15","90","4215","4100","41196"
"013570",,"4870","N/A","4860","-1.32","65","4940","4820","112990"
"060310",,"2130","N/A","2165","1.64","35","2195","2130","349285"
"140430",,"3455","N/A","3355","-3.87","135","3535","3355","182514"
"033180",,"6630","N/A","6630","0.0","0","6630","6630","0"
"362990",,"2255","N/A","2185","-4.17","95","2330","2125","602898"
"009070",,"4980","N/A","4845","-3.49","175","5030","4805","275293"
"026890",,"8040","N/A","8010","0.25","20","8080","7970","37256"
"005950",,"8740","N/A","8620","-1.71","150","8800","8580","55498"
"237820",,"5980","N/A","5760","-5.42","330","6280","5670","1503160"
"027740",,"954","N/A","941","-1.05","10","955","938","151440"
"025560",,"1114","N/A","1090","-2.5","28","1132","1087","349135"
"267250",,"79500","N/A","78100","-0.64","500","79800","77700","127574"
"062970",,"1924","N/A","1977","3.29","63","2015","1921","365842"
"131970",,"30600","N/A","30700","1.49","450","31200","30500","59906"
"396300",,"3605","N/A","3490","0.0","0","3620","3375","1837010"
"068270",,"195100","N/A","197300","1.54","3000","198300","194200","483589"
"078935",,"38150","N/A","38100","0.0","0","38400","37900","18841"
"005935",,"47800","N/A","48350","0.0","0","48950","47500","3561977"
"005930",,"59100","N/A","59300","0.68","400","60100","59000","29152996"
"002420",,"5970","N/A","5980","0.34","20","6050","5960","10747"
"293940",,"5950","N/A","5920","-1.17","70","6040","5910","236561"
"321260",,"2255","N/A","2260","0.22","5","2275","2250","154796"
"073240",,"4355","N/A","4335","-0.12","5","4375","4295","261498"
"196490",,"203","N/A","203","0.0","0","203","203","0"
"038880",,"229","N/A","228","-0.44","1","235","226","509663"
"259630",,"10570","N/A","10350","-3.0","320","10700","10320","87386"
"351870",,"17300","N/A","15830","-7.7","1320","17870","15830","726657"
"078930",,"41900","N/A","42150","1.32","550","42750","41850","138312"
"036220",,"12660","N/A","12780","0.0","0","13080","12660","15283"
"335890",,"8490","N/A","8310","-2.69","230","8610","8270","647196"
"361670",,"5620","N/A","5400","1.89","100","5620","5260","19547"
"084370",,"37700","N/A","37750","1.48","550","38650","37350","131467"
"058470",,"190200","N/A","198100","5.15","9700","200500","189500","116530"
"234300",,"4765","N/A","4930","3.25","155","4930","4730","610947"
"094170",,"18830","N/A","18780","-0.27","50","18950","18660","113777"
"000250",,"138900","N/A","146200","5.79","8000","148900","138100","688433"
"049520",,"5140","N/A","5130","-0.19","10","5220","5080","43120"
"323410",,"21950","N/A","22100","0.45","100","22350","21950","477589"
"347860",,"2565","N/A","2490","-1.58","40","2590","2445","138437"
"027710",,"1330","N/A","1323","-0.53","7","1336","1322","139813"
"003300",,"13180","N/A","13230","0.38","50","13240","13150","9385"
"234340",,"17600","N/A","16930","-4.35","770","17990","16810","30157"
"005965",,"22300","N/A","22050","-2.22","500","22500","22050","575"
"109610",,"3855","N/A","3855","1.05","40","3980","3840","547996"
"036670",,"7760","N/A","7760","-0.13","10","7800","7720","4891"
"078940",,"2855","N/A","2855","0.0","0","2855","2855","0"
"014440",,"3395","N/A","3400","-0.58","20","3420","3395","2071"
"220180",,"3125","N/A","3090","-1.12","35","3140","3065","27523"
"314930",,"22850","N/A","21050","-2.32","500","24200","21050","8292237"
"016610",,"5570","N/A","5590","0.36","20","5630","5560","67127"
"033160",,"7760","N/A","7820","0.64","50","7900","7760","38281"
"456070",,"21750","N/A","22100","0.91","200","22400","21100","780353"
"270870",,"9510","N/A","9550","-0.83","80","9660","9450","29983"
"332370",,"3825","N/A","3810","0.13","5","3825","3805","18505"
"360350",,"8000","N/A","7800","-3.35","270","8170","7760","58121"
"002460",,"9120","N/A","9100","-0.22","20","9190","9020","5035"
"001130",,"138700","N/A","138900","-0.14","200","138900","135500","2668"
"003310",,"1410","N/A","1411","0.0","0","1419","1409","35375"
"196450",,"1096","N/A","1098","0.18","2","1120","1073","13275"
"025540",,"73300","N/A","71200","-2.06","1500","73600","71200","16988"
"212560",,"9150","N/A","9040","0.11","10","9150","8950","7578"
"347850",,"42950","N/A","43400","0.93","400","43800","42300","231888"
"130660",,"13280","N/A","12840","-2.73","360","13290","12840","377845"
"006805",,"4165","N/A","4195","0.84","35","4205","4155","19246"
"050960",,"10020","N/A","10070","-0.1","10","10300","10020","3204"
"006800",,"8830","N/A","8900","1.83","160","8920","8790","910663"
"430700",,"2140","N/A","2120","0.71","15","2140","2095","5165"
"013580",,"13830","N/A","13820","0.95","130","13870","13700","5379"
"015760",,"19870","N/A","19850","0.0","0","19980","19780","935400"
"017940",,"76600","N/A","75900","-0.91","700","76900","75800","4877"
"163560",,"7420","N/A","7450","-0.4","30","7640","7400","52532"
"036200",,"7380","N/A","7320","-0.68","50","7530","7250","109448"
"058450",,"2260","N/A","2240","-1.97","45","2340","2210","40640"
"034020",,"18290","N/A","18100","-0.55","100","18460","18060","1659316"
"335870",,"1229","N/A","1224","-0.41","5","1229","1207","12544"
"054090",,"1034","N/A","1027","0.2","2","1034","1023","13065"
"139480",,"58500","N/A","59300","0.85","500","59900","58500","83962"
"161390",,"38700","N/A","38600","0.78","300","39200","38400","256422"
"033170",,"1001","N/A","1003","0.1","1","1020","1001","227591"
"016600",,"291","N/A","291","0.0","0","293","288","320261"
"200580",,"9960","N/A","9590","-1.24","120","9960","9500","2413"
"000270",,"101300","N/A","101100","0.3","300","102200","100700","586806"
"297090",,"6100","N/A","5820","-3.64","220","6100","5800","198719"
"002450",,"1084","N/A","1080","-0.28","3","1090","1067","93239"
"179900",,"23500","N/A","23300","1.97","450","24100","23150","26870"
"003780",,"6700","N/A","6530","-2.54","170","6720","6530","80652"
"001120",,"29500","N/A","29250","0.17","50","29650","29050","86269"
"005960",,"4230","N/A","4190","-0.24","10","4270","4185","20943"
"00680K",,"3905","N/A","3980","1.4","55","3985","3905","150291"
"245450",,"1400","N/A","1400","0.07","1","1499","1300","22"
"071090",,"3460","N/A","3335","-5.39","190","3460","3335","308728"
"089600",,"16250","N/A","16190","-0.12","20","16350","16050","3641"
"025550",,"2905","N/A","2880","-1.54","45","2940","2880","17356"
"199150",,"3400","N/A","3400","-4.23","150","3400","3400","2"
"213420",,"29200","N/A","29000","0.17","50","29750","29000","66584"
"109670",,"10600","N/A","11160","5.28","560","11650","10600","76573"
"052330",,"7950","N/A","7990","0.63","50","8070","7880","49337"
"329180",,"189400","N/A","182300","-3.49","6600","189400","181900","125176"
"256150",,"7170","N/A","7200","0.42","30","7250","7140","21801"
"189350",,"1600","N/A","1600","0.0","0","1600","1600","0"
"267290",,"18910","N/A","18880","-0.05","10","18940","18830","3907"
"122640",,"17820","N/A","17900","-1.65","300","18440","17800","79183"
"051490",,"5040","N/A","4845","-2.81","140","5040","4805","206261"
"289080",,"1640","N/A","1670","1.09","18","1720","1637","548993"
"066970",,"116400","N/A","111300","-4.3","5000","119000","110700","329052"
"042520",,"9470","N/A","9330","1.74","160","9570","9200","18795"
"086900",,"180000","N/A","187300","0.64","1200","188300","176000","112729"
"005110",,"1254","N/A","1254","0.0","0","1254","1254","0"
"007770",,"12400","N/A","12380","-0.16","20","12450","12240","1754"
"179530",,"3485","N/A","3340","-1.76","60","3485","3270","117009"
"177350",,"284","N/A","277","-2.46","7","285","272","496676"
"373200",,"440","N/A","433","-7.28","34","489","418","2940748"
"293580",,"964","N/A","960","0.52","5","965","943","128773"
"194700",,"10070","N/A","10190","0.49","50","10390","9990","76862"
"002070",,"890","N/A","891","0.11","1","898","883","28558"
"457390",,"2355","N/A","2350","0.21","5","2390","2340","51828"
"223220",,"587","N/A","587","-0.51","3","587","587","0"
"040350",,"768","N/A","712","-1.66","12","768","708","516795"
"004255",,"2695","N/A","2650","-2.03","55","2705","2650","7393"
"004250",,"5170","N/A","5180","0.78","40","5210","5160","113539"
"215600",,"2705","N/A","2640","-2.22","60","2725","2635","673507"
"084730",,"10940","N/A","10860","-1.72","190","11100","10810","27890"
"108320",,"63200","N/A","63300","-0.63","400","64100","63000","25732"
"277070",,"4395","N/A","4450","1.14","50","4535","4350","19883"
"318020",,"4250","N/A","4295","0.82","35","4380","4240","17711"
"039340",,"5380","N/A","5310","-1.48","80","5380","5290","16032"
"352770",,"657","N/A","660","-0.6","4","688","657","190049"
"142280",,"4000","N/A","3935","-1.5","60","4030","3935","100682"
"052790",,"6490","N/A","6240","-3.26","210","6490","6230","5892"
"038010",,"6690","N/A","6720","-0.59","40","6830","6690","19804"
"030520",,"17750","N/A","17390","-1.75","310","17870","17300","190337"
"129260",,"2205","N/A","2235","0.9","20","2240","2205","14339"
"019770",,"3765","N/A","3775","0.27","10","3825","3745","16542"
"258790",,"881","N/A","901","1.24","11","949","881","46651"
"223250",,"3580","N/A","3600","-0.96","35","3685","3555","424924"
"078070",,"9970","N/A","9980","0.0","0","10050","9950","5087"
"200130",,"14480","N/A","14040","-2.5","360","14590","14020","169807"
"227610",,"1730","N/A","1679","-2.95","51","1757","1670","201045"
"290090",,"7980","N/A","8290","4.94","390","9170","7980","57377"
"247660",,"8540","N/A","8520","-1.27","110","8670","8460","10070"
"189330",,"7100","N/A","7150","0.7","50","7270","6860","10905"
"010950",,"62600","N/A","61600","-0.65","400","62700","61300","168262"
"388720",,"39000","N/A","36600","-5.67","2200","39000","35500","268501"
"306040",,"6400","N/A","6320","-0.94","60","6440","6290","2852"
"225430",,"745","N/A","745","0.0","0","755","745","18224"
"041650",,"3460","N/A","3455","0.0","0","3465","3430","23062"
"027360",,"1963","N/A","2000","1.88","37","2040","1963","177112"
"063440",,"1388","N/A","1413","0.71","10","1425","1388","32086"
"010955",,"42600","N/A","42350","-0.24","100","42600","42200","2386"
"042500",,"4725","N/A","4770","0.0","0","4810","4725","27464"
"267270",,"54500","N/A","54100","-0.73","400","55000","53800","102461"
"007310",,"420500","N/A","412000","-0.72","3000","421500","411000","3350"
"009970",,"87700","N/A","88600","2.55","2200","88800","86900","4982"
"322510",,"13450","N/A","13690","2.7","360","13910","13210","357494"
"237880",,"28050","N/A","27300","-2.67","750","28100","27200","96243"
"302920",,"7390","N/A","7200","-0.28","20","7800","7200","342"
"211270",,"10720","N/A","10690","-0.28","30","10820","10610","31211"
"072770",,"2040","N/A","2140","3.88","80","2165","2040","200954"
"070590",,"1221","N/A","1245","1.97","24","1245","1221","14984"
"373220",,"426500","N/A","411000","-3.75","16000","428500","408500","441897"
"030530",,"2395","N/A","2435","1.04","25","2450","2395","61162"
"031860",,"1194","N/A","1200","-1.48","18","1231","1194","54749"
"052300",,"382","N/A","380","-1.04","4","386","377","169920"
"016250",,"15890","N/A","15990","0.63","100","16020","15770","2868"
"050120",,"1815","N/A","1808","-0.39","7","1839","1780","48389"
"083420",,"6440","N/A","6360","-2.15","140","6480","6350","43430"
"004270",,"1415","N/A","1410","0.36","5","1425","1380","52191"
"203650",,"3185","N/A","3155","-0.79","25","3205","3155","202487"
"437780",,"2130","N/A","2125","1.19","25","2135","2090","1064"
"164060",,"7090","N/A","7090","0.0","0","7090","7090","0"
"456040",,"80300","N/A","80100","0.12","100","80700","79600","5996"
"064760",,"91300","N/A","90900","1.11","1000","92200","90400","12548"
"042510",,"2010","N/A","1998","-0.35","7","2025","1997","171895"
"026040",,"1709","N/A","1746","2.17","37","1750","1650","15853"
"061250",,"1508","N/A","1492","-1.26","19","1516","1484","524314"
"100840",,"12330","N/A","12410","0.49","60","13060","12330","113152"
"282880",,"15680","N/A","15210","-2.87","450","15780","15160","39904"
"267260",,"316000","N/A","308000","-2.38","7500","318000","306500","161960"
"214310",,"6120","N/A","6120","0.0","0","6120","6120","0"
"217820",,"3155","N/A","3080","-2.38","75","3200","3040","45696"
"403550",,"17980","N/A","18010","0.95","170","18400","17530","12001"
"175140",,"5420","N/A","5090","-4.32","230","5420","5090","95666"
"263720",,"19950","N/A","18720","0.86","160","20950","18720","179090"
"318000",,"6130","N/A","6110","-1.29","80","6250","6110","39609"
"239610",,"17490","N/A","16650","-2.97","510","17790","16630","78640"
"009900",,"12650","N/A","12630","-0.16","20","12950","12560","78907"
"093240",,"1527","N/A","1500","-3.85","60","1550","1459","1131721"
"052770",,"1188","N/A","1220","2.87","34","1220","1140","177266"
"122690",,"2480","N/A","2410","-3.6","90","2520","2345","234143"
"120030",,"95400","N/A","96400","0.63","600","96900","95400","802"
"189300",,"54900","N/A","54500","-1.27","700","55500","53300","63501"
"335810",,"3875","N/A","3810","-0.91","35","3920","3715","69978"
"240600",,"7590","N/A","7340","-3.29","250","7610","7330","34535"
"053620",,"6240","N/A","6230","0.16","10","6260","6220","541"
"108380",,"12090","N/A","12030","-0.41","50","12160","11920","11374"
"054950",,"21400","N/A","21900","1.39","300","21900","21400","34739"
"050110",,"1160","N/A","1241","6.16","72","1399","1160","34512910"
"145720",,"83200","N/A","78900","-4.36","3600","83200","77700","86699"
"334970",,"5840","N/A","6150","5.31","310","6150","5660","374831"
"139050",,"2805","N/A","2805","0.0","0","2805","2805","0"
"249420",,"14190","N/A","14030","-1.13","160","14200","13940","56470"
"143540",,"785","N/A","795","1.27","10","795","767","30652"
"142210",,"5500","N/A","5410","-1.64","90","5610","5400","136939"
"456490",,"2175","N/A","2170","-0.23","5","2175","2170","1012"
"431190",,"6730","N/A","6480","-3.86","260","6760","6460","155724"
"006400",,"373000","N/A","373000","0.95","3500","386000","369000","422704"
"437730",,"25200","N/A","25450","0.2","50","25850","25150","72015"
"456010",,"7600","N/A","7580","-1.17","90","7950","7580","202753"
"028670",,"3675","N/A","3615","-0.82","30","3700","3605","1448879"
"006880",,"6600","N/A","6640","-0.45","30","6760","6580","23162"
"040300",,"3425","N/A","3315","-2.64","90","3485","3315","219771"
"300720",,"13830","N/A","13670","-0.07","10","13830","13650","64131"
"214320",,"19980","N/A","19660","-1.4","280","19980","19660","17245"
"073640",,"654","N/A","654","0.0","0","654","654","0"
"071460",,"613","N/A","613","0.0","0","613","613","0"
"133750",,"2170","N/A","2185","0.69","15","2205","2155","96145"
"002025",,"12840","N/A","13050","1.71","220","13310","12800","5100"
"093230",,"1392","N/A","1392","0.0","0","1392","1392","0"
"318010",,"5240","N/A","5260","0.96","50","5290","5210","1409"
"294870",,"22050","N/A","22150","0.45","100","23100","22000","622941"
"333620",,"11320","N/A","11100","-1.77","200","11540","10980","26833"
"053610",,"33350","N/A","32850","-1.2","400","33350","32400","31801"
"054940",,"739","N/A","745","0.81","6","747","735","47624"
"016670",,"4790","N/A","4565","-4.7","225","4790","4565","11992"
"085620",,"5450","N/A","5240","-1.13","60","5450","5240","16112"
"201490",,"2320","N/A","2295","-1.71","40","2350","2280","87622"
"224110",,"13430","N/A","13310","-0.52","70","13590","13310","17824"
"007720",,"977","N/A","1110","15.87","152","1200","958","92851004"
"029530",,"40750","N/A","40900","0.0","0","41300","40400","6404"
"060380",,"1525","N/A","1526","0.07","1","1532","1518","6775"
"049120",,"1297","N/A","1302","0.39","5","1317","1271","21593"
"004690",,"90100","N/A","89900","0.11","100","90200","89600","2367"
"002030",,"259500","N/A","259000","-0.19","500","260000","256500","1048"
"159910",,"740","N/A","727","-0.82","6","744","715","132963"
"131100",,"1520","N/A","1477","-1.6","24","1520","1470","16241"
"419080",,"9080","N/A","9050","0.11","10","9730","8940","93903"
"096770",,"124100","N/A","118500","-3.66","4500","124700","117700","347427"
"214330",,"626","N/A","621","-0.64","4","629","616","325377"
"376300",,"21450","N/A","20900","-3.02","650","21750","20850","45954"
"046070",,"10280","N/A","10280","0.0","0","10280","10280","0"
"030960",,"9570","N/A","9670","1.15","110","9850","9570","45316"
"263700",,"3150","N/A","3160","0.32","10","3165","3125","11111"
"054930",,"22050","N/A","22500","2.27","500","23000","22050","10690"
"018880",,"3805","N/A","3770","-0.92","35","3825","3755","1183701"
"096775",,"82100","N/A","80000","-2.32","1900","82700","80000","2109"
"017550",,"1685","N/A","1697","0.18","3","1711","1685","62162"
"330590",,"3560","N/A","3590","1.13","40","3600","3545","256128"
"083450",,"16820","N/A","16410","-2.32","390","17180","16410","452315"
"086960",,"1150","N/A","1113","-0.71","8","1211","1113","1834636"
